wadept,Keycode,Date,Hour,Label
San Antonio,12S545,7/21/2012,21,1
San Antonio,12S545,7/21/2012,22,1
San Antonio,12S545,7/21/2012,23,4
San Antonio,12S545,7/22/2012,0,1
San Antonio,12S545,7/22/2012,1,4
San Antonio,12S545,7/22/2012,2,4
San Antonio,12S545,7/22/2012,3,4
San Antonio,12S545,7/22/2012,4,4
San Antonio,12S545,7/22/2012,5,4
San Antonio,12S545,7/22/2012,6,4
San Antonio,12S545,7/22/2012,7,4
San Antonio,12S545,7/22/2012,8,1
San Antonio,12S545,7/22/2012,9,1
San Antonio,12S545,7/22/2012,10,1
San Antonio,12S545,7/22/2012,11,1
San Antonio,12S545,7/22/2012,12,2
San Antonio,12S545,7/22/2012,13,4
San Antonio,12S545,7/22/2012,14,4
San Antonio,12S545,7/22/2012,15,1
San Antonio,12S545,7/22/2012,16,1
San Antonio,12S545,7/22/2012,17,1
San Antonio,12S545,7/22/2012,18,4
San Antonio,12S545,7/22/2012,19,1
San Antonio,12S545,7/22/2012,20,1
San Antonio,12S545,7/22/2012,21,1
San Antonio,12S545,7/22/2012,22,1
San Antonio,12S545,7/22/2012,23,1
San Antonio,12S545,7/23/2012,0,1
San Antonio,12S545,7/23/2012,1,4
San Antonio,12S545,7/23/2012,2,4
San Antonio,12S545,7/23/2012,3,4
San Antonio,12S545,7/23/2012,4,4
San Antonio,12S545,7/23/2012,5,4
San Antonio,12S545,7/23/2012,6,4
San Antonio,12S545,7/23/2012,7,1
San Antonio,12S545,7/23/2012,8,1
San Antonio,12S545,7/23/2012,9,3
San Antonio,12S545,7/23/2012,10,1
San Antonio,12S545,7/23/2012,11,4
San Antonio,12S545,7/23/2012,12,4
San Antonio,12S545,7/23/2012,13,4
San Antonio,12S545,7/23/2012,14,4
San Antonio,12S545,7/23/2012,15,1
San Antonio,12S545,7/23/2012,16,1
San Antonio,12S545,7/23/2012,17,1
San Antonio,12S545,7/23/2012,18,1
San Antonio,12S545,7/23/2012,19,1
San Antonio,12S545,7/23/2012,20,1
San Antonio,12S545,7/23/2012,21,1
San Antonio,12S545,7/23/2012,22,1
San Antonio,12S545,7/23/2012,23,1
San Antonio,12S546,7/22/2012,0,3
San Antonio,12S546,7/22/2012,1,3
San Antonio,12S546,7/22/2012,2,3
San Antonio,12S546,7/22/2012,3,3
San Antonio,12S546,7/22/2012,4,3
San Antonio,12S546,7/22/2012,5,3
San Antonio,12S546,7/22/2012,6,3
San Antonio,12S546,7/22/2012,7,3
San Antonio,12S546,7/22/2012,8,3
San Antonio,12S546,7/22/2012,9,3
San Antonio,12S546,7/22/2012,10,3
San Antonio,12S546,7/22/2012,11,3
San Antonio,12S546,7/22/2012,12,2
San Antonio,12S546,7/22/2012,13,2
San Antonio,12S546,7/22/2012,14,2
San Antonio,12S546,7/22/2012,15,3
San Antonio,12S546,7/22/2012,16,3
San Antonio,12S546,7/22/2012,17,3
San Antonio,12S546,7/22/2012,18,1
San Antonio,12S546,7/22/2012,19,1
San Antonio,12S546,7/22/2012,20,1
San Antonio,12S546,7/22/2012,21,1
San Antonio,12S546,7/22/2012,22,1
San Antonio,12S546,7/22/2012,23,1
San Antonio,12S547,7/18/2012,0,4
San Antonio,12S547,7/18/2012,1,4
San Antonio,12S547,7/18/2012,2,4
San Antonio,12S547,7/18/2012,3,4
San Antonio,12S547,7/18/2012,4,4
San Antonio,12S547,7/18/2012,5,4
San Antonio,12S547,7/18/2012,6,3
San Antonio,12S547,7/18/2012,7,2
San Antonio,12S547,7/18/2012,8,2
San Antonio,12S547,7/18/2012,9,4
San Antonio,12S547,7/18/2012,10,2
San Antonio,12S547,7/18/2012,11,2
San Antonio,12S547,7/18/2012,12,2
San Antonio,12S547,7/18/2012,13,2
San Antonio,12S547,7/18/2012,14,2
San Antonio,12S547,7/18/2012,15,2
San Antonio,12S547,7/18/2012,16,2
San Antonio,12S547,7/18/2012,17,2
San Antonio,12S547,7/18/2012,18,4
San Antonio,12S547,7/18/2012,19,4
San Antonio,12S547,7/18/2012,20,4
San Antonio,12S547,7/18/2012,21,4
San Antonio,12S547,7/18/2012,22,4
San Antonio,12S547,7/18/2012,23,4
San Antonio,12S547,7/23/2012,0,1
San Antonio,12S547,7/23/2012,1,1
San Antonio,12S547,7/23/2012,2,4
San Antonio,12S547,7/23/2012,3,1
San Antonio,12S547,7/23/2012,4,4
San Antonio,12S547,7/23/2012,5,4
San Antonio,12S547,7/23/2012,6,1
San Antonio,12S547,7/23/2012,7,4
San Antonio,12S547,7/23/2012,8,4
San Antonio,12S547,7/23/2012,9,1
San Antonio,12S547,7/23/2012,10,1
San Antonio,12S547,7/23/2012,11,1
San Antonio,12S547,7/23/2012,12,4
San Antonio,12S547,7/23/2012,13,4
San Antonio,12S547,7/23/2012,14,4
San Antonio,12S547,7/23/2012,15,1
San Antonio,12S547,7/23/2012,16,1
San Antonio,12S547,7/23/2012,17,1
San Antonio,12S547,7/23/2012,18,3
San Antonio,12S547,7/23/2012,19,1
San Antonio,12S547,7/23/2012,20,1
San Antonio,12S547,7/23/2012,21,1
San Antonio,12S547,7/23/2012,22,1
San Antonio,12S547,7/23/2012,23,1
San Antonio,12S547,7/24/2012,0,4
San Antonio,12S547,7/24/2012,1,4
San Antonio,12S547,7/24/2012,2,4
San Antonio,12S547,7/24/2012,3,4
San Antonio,12S547,7/24/2012,4,4
San Antonio,12S547,7/24/2012,5,4
San Antonio,12S547,7/24/2012,6,4
San Antonio,12S547,7/24/2012,7,4
San Antonio,12S547,7/24/2012,8,4
San Antonio,12S547,7/24/2012,9,4
San Antonio,12S547,7/24/2012,10,4
San Antonio,12S547,7/24/2012,11,4
San Antonio,12S547,7/24/2012,12,4
San Antonio,12S547,7/24/2012,13,4
San Antonio,12S547,7/24/2012,14,4
San Antonio,12S547,7/24/2012,15,4
San Antonio,12S547,7/24/2012,16,4
San Antonio,12S547,7/24/2012,17,4
San Antonio,12S547,7/24/2012,18,4
San Antonio,12S547,7/24/2012,19,3
San Antonio,12S547,7/24/2012,20,4
San Antonio,12S547,7/24/2012,21,4
San Antonio,12S547,7/24/2012,22,4
San Antonio,12S547,7/24/2012,23,4
San Antonio,12S549,7/22/2012,0,1
San Antonio,12S549,7/22/2012,1,1
San Antonio,12S549,7/22/2012,2,1
San Antonio,12S549,7/22/2012,3,1
San Antonio,12S549,7/22/2012,4,1
San Antonio,12S549,7/22/2012,5,1
San Antonio,12S549,7/22/2012,6,1
San Antonio,12S549,7/22/2012,7,1
San Antonio,12S549,7/22/2012,8,1
San Antonio,12S549,7/22/2012,9,1
San Antonio,12S549,7/22/2012,10,1
San Antonio,12S549,7/22/2012,11,1
San Antonio,12S549,7/22/2012,12,4
San Antonio,12S549,7/22/2012,13,4
San Antonio,12S549,7/22/2012,14,4
San Antonio,12S549,7/22/2012,15,1
San Antonio,12S549,7/22/2012,16,1
San Antonio,12S549,7/22/2012,17,1
San Antonio,12S549,7/22/2012,18,3
San Antonio,12S549,7/22/2012,19,1
San Antonio,12S549,7/22/2012,20,1
San Antonio,12S549,7/22/2012,21,1
San Antonio,12S549,7/22/2012,22,1
San Antonio,12S549,7/22/2012,23,1
San Antonio,12S549,7/23/2012,0,4
San Antonio,12S549,7/23/2012,1,4
San Antonio,12S549,7/23/2012,2,4
San Antonio,12S549,7/23/2012,3,4
San Antonio,12S549,7/23/2012,4,4
San Antonio,12S549,7/23/2012,5,4
San Antonio,12S549,7/23/2012,6,4
San Antonio,12S549,7/23/2012,7,4
San Antonio,12S549,7/23/2012,8,4
San Antonio,12S549,7/23/2012,9,4
San Antonio,12S549,7/23/2012,10,4
San Antonio,12S549,7/23/2012,11,4
San Antonio,12S549,7/23/2012,12,4
San Antonio,12S549,7/23/2012,13,4
San Antonio,12S549,7/23/2012,14,4
San Antonio,12S549,7/23/2012,15,4
San Antonio,12S549,7/23/2012,16,4
San Antonio,12S549,7/23/2012,17,4
San Antonio,12S549,7/23/2012,18,4
San Antonio,12S549,7/23/2012,19,3
San Antonio,12S549,7/23/2012,20,4
San Antonio,12S549,7/23/2012,21,4
San Antonio,12S549,7/23/2012,22,4
San Antonio,12S549,7/23/2012,23,4
San Antonio,12S550,7/16/2012,0,2
San Antonio,12S550,7/16/2012,1,4
San Antonio,12S550,7/16/2012,2,4
San Antonio,12S550,7/16/2012,3,4
San Antonio,12S550,7/16/2012,4,4
San Antonio,12S550,7/16/2012,5,4
San Antonio,12S550,7/16/2012,6,3
San Antonio,12S550,7/16/2012,7,3
San Antonio,12S550,7/16/2012,8,3
San Antonio,12S550,7/16/2012,9,4
San Antonio,12S550,7/16/2012,10,2
San Antonio,12S550,7/16/2012,11,2
San Antonio,12S550,7/16/2012,12,2
San Antonio,12S550,7/16/2012,13,2
San Antonio,12S550,7/16/2012,14,4
San Antonio,12S550,7/16/2012,15,2
San Antonio,12S550,7/16/2012,16,4
San Antonio,12S550,7/16/2012,17,4
San Antonio,12S550,7/16/2012,18,4
San Antonio,12S550,7/16/2012,19,4
San Antonio,12S550,7/16/2012,20,4
San Antonio,12S550,7/16/2012,21,4
San Antonio,12S550,7/16/2012,22,4
San Antonio,12S550,7/16/2012,23,4
San Antonio,12S553,7/16/2012,0,2
San Antonio,12S553,7/16/2012,1,4
San Antonio,12S553,7/16/2012,2,4
San Antonio,12S553,7/16/2012,3,4
San Antonio,12S553,7/16/2012,4,4
San Antonio,12S553,7/16/2012,5,2
San Antonio,12S553,7/16/2012,6,3
San Antonio,12S553,7/16/2012,7,2
San Antonio,12S553,7/16/2012,8,2
San Antonio,12S553,7/16/2012,9,4
San Antonio,12S553,7/16/2012,10,4
San Antonio,12S553,7/16/2012,11,4
San Antonio,12S553,7/16/2012,12,4
San Antonio,12S553,7/16/2012,13,4
San Antonio,12S553,7/16/2012,14,4
San Antonio,12S553,7/16/2012,15,4
San Antonio,12S553,7/16/2012,16,2
San Antonio,12S553,7/16/2012,17,4
San Antonio,12S553,7/16/2012,18,4
San Antonio,12S553,7/16/2012,19,4
San Antonio,12S553,7/16/2012,20,4
San Antonio,12S553,7/16/2012,21,4
San Antonio,12S553,7/16/2012,22,4
San Antonio,12S553,7/16/2012,23,4
San Antonio,12S553,7/22/2012,0,1
San Antonio,12S553,7/22/2012,1,1
San Antonio,12S553,7/22/2012,2,1
San Antonio,12S553,7/22/2012,3,4
San Antonio,12S553,7/22/2012,4,4
San Antonio,12S553,7/22/2012,5,1
San Antonio,12S553,7/22/2012,6,1
San Antonio,12S553,7/22/2012,7,1
San Antonio,12S553,7/22/2012,8,1
San Antonio,12S553,7/22/2012,9,3
San Antonio,12S553,7/22/2012,10,1
San Antonio,12S553,7/22/2012,11,1
San Antonio,12S553,7/22/2012,12,4
San Antonio,12S553,7/22/2012,13,4
San Antonio,12S553,7/22/2012,14,4
San Antonio,12S553,7/22/2012,15,1
San Antonio,12S553,7/22/2012,16,1
San Antonio,12S553,7/22/2012,17,1
San Antonio,12S553,7/22/2012,18,1
San Antonio,12S553,7/22/2012,19,1
San Antonio,12S553,7/22/2012,20,1
San Antonio,12S553,7/22/2012,21,4
San Antonio,12S553,7/22/2012,22,4
San Antonio,12S553,7/22/2012,23,4
San Antonio,12S555,7/13/2012,0,4
San Antonio,12S555,7/13/2012,1,1
San Antonio,12S555,7/13/2012,2,1
San Antonio,12S555,7/13/2012,3,1
San Antonio,12S555,7/13/2012,4,3
San Antonio,12S555,7/13/2012,5,1
San Antonio,12S555,7/13/2012,6,1
San Antonio,12S555,7/13/2012,7,1
San Antonio,12S555,7/13/2012,8,4
San Antonio,12S555,7/13/2012,9,4
San Antonio,12S555,7/13/2012,10,4
San Antonio,12S555,7/13/2012,11,4
San Antonio,12S555,7/13/2012,12,4
San Antonio,12S555,7/13/2012,13,4
San Antonio,12S555,7/13/2012,14,4
San Antonio,12S555,7/13/2012,15,4
San Antonio,12S555,7/13/2012,16,4
San Antonio,12S555,7/13/2012,17,4
San Antonio,12S555,7/13/2012,18,4
San Antonio,12S555,7/13/2012,19,4
San Antonio,12S555,7/13/2012,20,4
San Antonio,12S555,7/13/2012,21,4
San Antonio,12S555,7/13/2012,22,4
San Antonio,12S555,7/13/2012,23,4
San Antonio,12S555,7/17/2012,0,4
San Antonio,12S555,7/17/2012,1,2
San Antonio,12S555,7/17/2012,2,2
San Antonio,12S555,7/17/2012,3,2
San Antonio,12S555,7/17/2012,4,2
San Antonio,12S555,7/17/2012,5,2
San Antonio,12S555,7/17/2012,6,4
San Antonio,12S555,7/17/2012,7,3
San Antonio,12S555,7/17/2012,8,2
San Antonio,12S555,7/17/2012,9,2
San Antonio,12S555,7/17/2012,10,2
San Antonio,12S555,7/17/2012,11,2
San Antonio,12S555,7/17/2012,12,2
San Antonio,12S555,7/17/2012,13,2
San Antonio,12S555,7/17/2012,14,2
San Antonio,12S555,7/17/2012,15,4
San Antonio,12S555,7/17/2012,16,2
San Antonio,12S555,7/17/2012,17,2
San Antonio,12S555,7/17/2012,18,2
San Antonio,12S555,7/17/2012,19,2
San Antonio,12S555,7/17/2012,20,4
San Antonio,12S555,7/17/2012,21,4
San Antonio,12S555,7/17/2012,22,4
San Antonio,12S555,7/17/2012,23,4
San Antonio,12S555,7/20/2012,0,1
San Antonio,12S555,7/20/2012,1,1
San Antonio,12S555,7/20/2012,2,1
San Antonio,12S555,7/20/2012,3,4
San Antonio,12S555,7/20/2012,4,3
San Antonio,12S555,7/20/2012,5,1
San Antonio,12S555,7/20/2012,6,1
San Antonio,12S555,7/20/2012,7,1
San Antonio,12S555,7/20/2012,8,4
San Antonio,12S555,7/20/2012,9,4
San Antonio,12S555,7/20/2012,10,4
San Antonio,12S555,7/20/2012,11,4
San Antonio,12S555,7/20/2012,12,4
San Antonio,12S555,7/20/2012,13,4
San Antonio,12S555,7/20/2012,14,4
San Antonio,12S555,7/20/2012,15,4
San Antonio,12S555,7/20/2012,16,4
San Antonio,12S555,7/20/2012,17,4
San Antonio,12S555,7/20/2012,18,4
San Antonio,12S555,7/20/2012,19,4
San Antonio,12S555,7/20/2012,20,4
San Antonio,12S555,7/20/2012,21,4
San Antonio,12S555,7/20/2012,22,4
San Antonio,12S555,7/20/2012,23,4
San Antonio,12S555,7/22/2012,0,4
San Antonio,12S555,7/22/2012,1,4
San Antonio,12S555,7/22/2012,2,4
San Antonio,12S555,7/22/2012,3,4
San Antonio,12S555,7/22/2012,4,4
San Antonio,12S555,7/22/2012,5,4
San Antonio,12S555,7/22/2012,6,4
San Antonio,12S555,7/22/2012,7,3
San Antonio,12S555,7/22/2012,8,4
San Antonio,12S555,7/22/2012,9,4
San Antonio,12S555,7/22/2012,10,4
San Antonio,12S555,7/22/2012,11,4
San Antonio,12S555,7/22/2012,12,4
San Antonio,12S555,7/22/2012,13,4
San Antonio,12S555,7/22/2012,14,4
San Antonio,12S555,7/22/2012,15,4
San Antonio,12S555,7/22/2012,16,4
San Antonio,12S555,7/22/2012,17,4
San Antonio,12S555,7/22/2012,18,4
San Antonio,12S555,7/22/2012,19,4
San Antonio,12S555,7/22/2012,20,4
San Antonio,12S555,7/22/2012,21,4
San Antonio,12S555,7/22/2012,22,4
San Antonio,12S555,7/22/2012,23,4
San Antonio,12S557,7/13/2012,0,1
San Antonio,12S557,7/13/2012,1,1
San Antonio,12S557,7/13/2012,2,4
San Antonio,12S557,7/13/2012,3,4
San Antonio,12S557,7/13/2012,4,4
San Antonio,12S557,7/13/2012,5,4
San Antonio,12S557,7/13/2012,6,1
San Antonio,12S557,7/13/2012,7,4
San Antonio,12S557,7/13/2012,8,1
San Antonio,12S557,7/13/2012,9,1
San Antonio,12S557,7/13/2012,10,4
San Antonio,12S557,7/13/2012,11,1
San Antonio,12S557,7/13/2012,12,4
San Antonio,12S557,7/13/2012,13,4
San Antonio,12S557,7/13/2012,14,4
San Antonio,12S557,7/13/2012,15,3
San Antonio,12S557,7/13/2012,16,1
San Antonio,12S557,7/13/2012,17,1
San Antonio,12S557,7/13/2012,18,1
San Antonio,12S557,7/13/2012,19,4
San Antonio,12S557,7/13/2012,20,1
San Antonio,12S557,7/13/2012,21,1
San Antonio,12S557,7/13/2012,22,1
San Antonio,12S557,7/13/2012,23,4
San Antonio,12S557,7/18/2012,0,4
San Antonio,12S557,7/18/2012,1,4
San Antonio,12S557,7/18/2012,2,4
San Antonio,12S557,7/18/2012,3,4
San Antonio,12S557,7/18/2012,4,4
San Antonio,12S557,7/18/2012,5,4
San Antonio,12S557,7/18/2012,6,3
San Antonio,12S557,7/18/2012,7,4
San Antonio,12S557,7/18/2012,8,4
San Antonio,12S557,7/18/2012,9,4
San Antonio,12S557,7/18/2012,10,4
San Antonio,12S557,7/18/2012,11,4
San Antonio,12S557,7/18/2012,12,4
San Antonio,12S557,7/18/2012,13,4
San Antonio,12S557,7/18/2012,14,4
San Antonio,12S557,7/18/2012,15,4
San Antonio,12S557,7/18/2012,16,4
San Antonio,12S557,7/18/2012,17,4
San Antonio,12S557,7/18/2012,18,4
San Antonio,12S557,7/18/2012,19,4
San Antonio,12S557,7/18/2012,20,4
San Antonio,12S557,7/18/2012,21,4
San Antonio,12S557,7/18/2012,22,4
San Antonio,12S557,7/18/2012,23,4
San Antonio,12S557,7/22/2012,0,2
San Antonio,12S557,7/22/2012,1,4
San Antonio,12S557,7/22/2012,2,2
San Antonio,12S557,7/22/2012,3,4
San Antonio,12S557,7/22/2012,4,4
San Antonio,12S557,7/22/2012,5,2
San Antonio,12S557,7/22/2012,6,4
San Antonio,12S557,7/22/2012,7,2
San Antonio,12S557,7/22/2012,8,2
San Antonio,12S557,7/22/2012,9,2
San Antonio,12S557,7/22/2012,10,2
San Antonio,12S557,7/22/2012,11,2
San Antonio,12S557,7/22/2012,12,2
San Antonio,12S557,7/22/2012,13,4
San Antonio,12S557,7/22/2012,14,2
San Antonio,12S557,7/22/2012,15,2
San Antonio,12S557,7/22/2012,16,2
San Antonio,12S557,7/22/2012,17,4
San Antonio,12S557,7/22/2012,18,4
San Antonio,12S557,7/22/2012,19,4
San Antonio,12S557,7/22/2012,20,4
San Antonio,12S557,7/22/2012,21,3
San Antonio,12S557,7/22/2012,22,4
San Antonio,12S557,7/22/2012,23,4
San Antonio,12S559,7/18/2012,0,3
San Antonio,12S559,7/18/2012,1,3
San Antonio,12S559,7/18/2012,2,3
San Antonio,12S559,7/18/2012,3,3
San Antonio,12S559,7/18/2012,4,3
San Antonio,12S559,7/18/2012,5,3
San Antonio,12S559,7/18/2012,6,3
San Antonio,12S559,7/18/2012,7,3
San Antonio,12S559,7/18/2012,8,3
San Antonio,12S559,7/18/2012,9,2
San Antonio,12S559,7/18/2012,10,2
San Antonio,12S559,7/18/2012,11,2
San Antonio,12S559,7/18/2012,12,2
San Antonio,12S559,7/18/2012,13,2
San Antonio,12S559,7/18/2012,14,2
San Antonio,12S559,7/18/2012,15,2
San Antonio,12S559,7/18/2012,16,2
San Antonio,12S559,7/18/2012,17,2
San Antonio,12S559,7/18/2012,18,2
San Antonio,12S559,7/18/2012,19,2
San Antonio,12S559,7/18/2012,20,1
San Antonio,12S559,7/18/2012,21,1
San Antonio,12S559,7/18/2012,22,4
San Antonio,12S559,7/18/2012,23,4
San Antonio,12S559,7/22/2012,0,3
San Antonio,12S559,7/22/2012,1,4
San Antonio,12S559,7/22/2012,2,3
San Antonio,12S559,7/22/2012,3,3
San Antonio,12S559,7/22/2012,4,3
San Antonio,12S559,7/22/2012,5,4
San Antonio,12S559,7/22/2012,6,3
San Antonio,12S559,7/22/2012,7,3
San Antonio,12S559,7/22/2012,8,3
San Antonio,12S559,7/22/2012,9,3
San Antonio,12S559,7/22/2012,10,3
San Antonio,12S559,7/22/2012,11,3
San Antonio,12S559,7/22/2012,12,2
San Antonio,12S559,7/22/2012,13,4
San Antonio,12S559,7/22/2012,14,4
San Antonio,12S559,7/22/2012,15,1
San Antonio,12S559,7/22/2012,16,1
San Antonio,12S559,7/22/2012,17,1
San Antonio,12S559,7/22/2012,18,1
San Antonio,12S559,7/22/2012,19,1
San Antonio,12S559,7/22/2012,20,1
San Antonio,12S559,7/22/2012,21,1
San Antonio,12S559,7/22/2012,22,1
San Antonio,12S559,7/22/2012,23,1
San Antonio,12S560,7/14/2012,0,2
San Antonio,12S560,7/14/2012,1,2
San Antonio,12S560,7/14/2012,2,2
San Antonio,12S560,7/14/2012,3,4
San Antonio,12S560,7/14/2012,4,4
San Antonio,12S560,7/14/2012,5,2
San Antonio,12S560,7/14/2012,6,2
San Antonio,12S560,7/14/2012,7,2
San Antonio,12S560,7/14/2012,8,3
San Antonio,12S560,7/14/2012,9,2
San Antonio,12S560,7/14/2012,10,2
San Antonio,12S560,7/14/2012,11,2
San Antonio,12S560,7/14/2012,12,2
San Antonio,12S560,7/14/2012,13,2
San Antonio,12S560,7/14/2012,14,2
San Antonio,12S560,7/14/2012,15,2
San Antonio,12S560,7/14/2012,16,2
San Antonio,12S560,7/14/2012,17,2
San Antonio,12S560,7/14/2012,18,4
San Antonio,12S560,7/14/2012,19,4
San Antonio,12S560,7/14/2012,20,4
San Antonio,12S560,7/14/2012,21,4
San Antonio,12S560,7/14/2012,22,4
San Antonio,12S560,7/14/2012,23,4
San Antonio,12S560,7/21/2012,0,2
San Antonio,12S560,7/21/2012,1,4
San Antonio,12S560,7/21/2012,2,4
San Antonio,12S560,7/21/2012,3,4
San Antonio,12S560,7/21/2012,4,4
San Antonio,12S560,7/21/2012,5,4
San Antonio,12S560,7/21/2012,6,2
San Antonio,12S560,7/21/2012,7,3
San Antonio,12S560,7/21/2012,8,2
San Antonio,12S560,7/21/2012,9,2
San Antonio,12S560,7/21/2012,10,2
San Antonio,12S560,7/21/2012,11,2
San Antonio,12S560,7/21/2012,12,2
San Antonio,12S560,7/21/2012,13,2
San Antonio,12S560,7/21/2012,14,2
San Antonio,12S560,7/21/2012,15,2
San Antonio,12S560,7/21/2012,16,2
San Antonio,12S560,7/21/2012,17,2
San Antonio,12S560,7/21/2012,18,2
San Antonio,12S560,7/21/2012,19,4
San Antonio,12S560,7/21/2012,20,4
San Antonio,12S560,7/21/2012,21,4
San Antonio,12S560,7/21/2012,22,4
San Antonio,12S560,7/21/2012,23,4
San Antonio,12S560,7/22/2012,0,3
San Antonio,12S560,7/22/2012,1,4
San Antonio,12S560,7/22/2012,2,3
San Antonio,12S560,7/22/2012,3,3
San Antonio,12S560,7/22/2012,4,4
San Antonio,12S560,7/22/2012,5,3
San Antonio,12S560,7/22/2012,6,3
San Antonio,12S560,7/22/2012,7,3
San Antonio,12S560,7/22/2012,8,3
San Antonio,12S560,7/22/2012,9,2
San Antonio,12S560,7/22/2012,10,2
San Antonio,12S560,7/22/2012,11,2
San Antonio,12S560,7/22/2012,12,2
San Antonio,12S560,7/22/2012,13,2
San Antonio,12S560,7/22/2012,14,2
San Antonio,12S560,7/22/2012,15,2
San Antonio,12S560,7/22/2012,16,2
San Antonio,12S560,7/22/2012,17,2
San Antonio,12S560,7/22/2012,18,2
San Antonio,12S560,7/22/2012,19,2
San Antonio,12S560,7/22/2012,20,4
San Antonio,12S560,7/22/2012,21,4
San Antonio,12S560,7/22/2012,22,4
San Antonio,12S560,7/22/2012,23,4
San Antonio,12S561,7/19/2012,0,2
San Antonio,12S561,7/19/2012,1,4
San Antonio,12S561,7/19/2012,2,4
San Antonio,12S561,7/19/2012,3,4
San Antonio,12S561,7/19/2012,4,2
San Antonio,12S561,7/19/2012,5,2
San Antonio,12S561,7/19/2012,6,4
San Antonio,12S561,7/19/2012,7,4
San Antonio,12S561,7/19/2012,8,2
San Antonio,12S561,7/19/2012,9,2
San Antonio,12S561,7/19/2012,10,4
San Antonio,12S561,7/19/2012,11,2
San Antonio,12S561,7/19/2012,12,2
San Antonio,12S561,7/19/2012,13,2
San Antonio,12S561,7/19/2012,14,2
San Antonio,12S561,7/19/2012,15,4
San Antonio,12S561,7/19/2012,16,2
San Antonio,12S561,7/19/2012,17,2
San Antonio,12S561,7/19/2012,18,2
San Antonio,12S561,7/19/2012,19,2
San Antonio,12S561,7/19/2012,20,2
San Antonio,12S561,7/19/2012,21,3
San Antonio,12S561,7/19/2012,22,4
San Antonio,12S561,7/19/2012,23,4
San Antonio,12S562,7/16/2012,0,4
San Antonio,12S562,7/16/2012,1,4
San Antonio,12S562,7/16/2012,2,4
San Antonio,12S562,7/16/2012,3,4
San Antonio,12S562,7/16/2012,4,4
San Antonio,12S562,7/16/2012,5,4
San Antonio,12S562,7/16/2012,6,3
San Antonio,12S562,7/16/2012,7,4
San Antonio,12S562,7/16/2012,8,4
San Antonio,12S562,7/16/2012,9,4
San Antonio,12S562,7/16/2012,10,4
San Antonio,12S562,7/16/2012,11,4
San Antonio,12S562,7/16/2012,12,4
San Antonio,12S562,7/16/2012,13,4
San Antonio,12S562,7/16/2012,14,4
San Antonio,12S562,7/16/2012,15,4
San Antonio,12S562,7/16/2012,16,4
San Antonio,12S562,7/16/2012,17,4
San Antonio,12S562,7/16/2012,18,4
San Antonio,12S562,7/16/2012,19,4
San Antonio,12S562,7/16/2012,20,4
San Antonio,12S562,7/16/2012,21,4
San Antonio,12S562,7/16/2012,22,4
San Antonio,12S562,7/16/2012,23,4
San Antonio,12S562,7/17/2012,0,4
San Antonio,12S562,7/17/2012,1,1
San Antonio,12S562,7/17/2012,2,1
San Antonio,12S562,7/17/2012,3,4
San Antonio,12S562,7/17/2012,4,1
San Antonio,12S562,7/17/2012,5,4
San Antonio,12S562,7/17/2012,6,3
San Antonio,12S562,7/17/2012,7,1
San Antonio,12S562,7/17/2012,8,1
San Antonio,12S562,7/17/2012,9,1
San Antonio,12S562,7/17/2012,10,1
San Antonio,12S562,7/17/2012,11,1
San Antonio,12S562,7/17/2012,12,4
San Antonio,12S562,7/17/2012,13,4
San Antonio,12S562,7/17/2012,14,4
San Antonio,12S562,7/17/2012,15,1
San Antonio,12S562,7/17/2012,16,1
San Antonio,12S562,7/17/2012,17,1
San Antonio,12S562,7/17/2012,18,1
San Antonio,12S562,7/17/2012,19,1
San Antonio,12S562,7/17/2012,20,1
San Antonio,12S562,7/17/2012,21,1
San Antonio,12S562,7/17/2012,22,1
San Antonio,12S562,7/17/2012,23,1
San Antonio,12S562,7/18/2012,0,4
San Antonio,12S562,7/18/2012,1,4
San Antonio,12S562,7/18/2012,2,4
San Antonio,12S562,7/18/2012,3,4
San Antonio,12S562,7/18/2012,4,4
San Antonio,12S562,7/18/2012,5,4
San Antonio,12S562,7/18/2012,6,3
San Antonio,12S562,7/18/2012,7,4
San Antonio,12S562,7/18/2012,8,4
San Antonio,12S562,7/18/2012,9,4
San Antonio,12S562,7/18/2012,10,4
San Antonio,12S562,7/18/2012,11,4
San Antonio,12S562,7/18/2012,12,4
San Antonio,12S562,7/18/2012,13,4
San Antonio,12S562,7/18/2012,14,4
San Antonio,12S562,7/18/2012,15,4
San Antonio,12S562,7/18/2012,16,4
San Antonio,12S562,7/18/2012,17,4
San Antonio,12S562,7/18/2012,18,4
San Antonio,12S562,7/18/2012,19,4
San Antonio,12S562,7/18/2012,20,4
San Antonio,12S562,7/18/2012,21,4
San Antonio,12S562,7/18/2012,22,4
San Antonio,12S562,7/18/2012,23,4
San Antonio,12S562,7/19/2012,0,4
San Antonio,12S562,7/19/2012,1,4
San Antonio,12S562,7/19/2012,2,4
San Antonio,12S562,7/19/2012,3,4
San Antonio,12S562,7/19/2012,4,4
San Antonio,12S562,7/19/2012,5,4
San Antonio,12S562,7/19/2012,6,3
San Antonio,12S562,7/19/2012,7,4
San Antonio,12S562,7/19/2012,8,4
San Antonio,12S562,7/19/2012,9,4
San Antonio,12S562,7/19/2012,10,4
San Antonio,12S562,7/19/2012,11,4
San Antonio,12S562,7/19/2012,12,4
San Antonio,12S562,7/19/2012,13,4
